title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Aesop's Fables,Safaya Salter,juvenile_literature,First published in 1998,/works/OL25157481W,/authors/OL3808430A/Safaya_Salter,//covers.openlibrary.org/b/olid/OL12060589M-M.jpg,"Publish Date October 1, 1998|Publisher  Anova Books|Language English|Pages 128",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Curious Kiwi creatures,Chrissie Ward,juvenile_literature,First published in 2007,/works/OL24911965W?edition=ia%3Acuriouskiwicreat0000ward,/authors/OL9393394A/Chrissie_Ward,//covers.openlibrary.org/b/olid/OL33113887M-M.jpg,Publish Date 2007|Publisher  New Holland Publishers|Language English|Pages 72,"An informative introduction to some of New Zealand's amazing animals, including ancient reptiles, creepy crawlies, birds and fish. Suggested level: primary, intermediate.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
My first book of shapes and numbers,,juvenile_literature,First published in 2002,/works/OL24991617W?edition=ia%3Amyfirstbookofsha0000unse,,//covers.openlibrary.org/b/olid/OL12040222M-M.jpg,"Publish Date May 15, 2002|Publisher  Brimax Books|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Star gazing in our solar system,Anne Mansk,juvenile_literature,First published in 2006,/works/OL25070939W?edition=ia%3Astargazinginours0000mans,/authors/OL9139835A/Anne_Mansk,//covers.openlibrary.org/b/olid/OL33336430M-M.jpg,Publish Date 2006|Publisher  Houghton Mifflin|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bad weather,Daphne Greaves,juvenile_literature,First published in 2008,/works/OL25071041W?edition=ia%3Abadweather0000grea,/authors/OL5197213A/Daphne_Greaves,//covers.openlibrary.org/b/olid/OL33336540M-M.jpg,Publish Date 2008|Publisher  Macmillan/McGraw-Hill|Language English|Pages 16,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Fun learning facts about Komodo dragons,Tony Michaels,juvenile_literature,First published in 2014,/works/OL24957641W?edition=ia%3Afunlearningfacts0000mich,/authors/OL7718694A/Tony_Michaels,//covers.openlibrary.org/b/olid/OL33176671M-M.jpg,Publish Date 2014|Publisher  Createspace Independent Pub.|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
In My Own Words,Jerry Spinelli,juvenile_literature,First published in 1997,/works/OL25375306W,/authors/OL39335A/Jerry_Spinelli,/images/icons/avatar_book-sm.png,Publish Date 1997|Publisher  Simon & Schuster Books For Young Readers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Easy Origami Ornaments,Christopher Harbo,juvenile_literature,First published in 2017,/works/OL25296133W,/authors/OL7694835A/Christopher_Harbo,//covers.openlibrary.org/b/olid/OL33876952M-M.jpg,"Publish Date Jan 01, 2017|Publisher  Capstone Press|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Gleeful Goats,Colleen Dolphin,juvenile_literature,First published in 2010,/works/OL25357690W,/authors/OL3927760A/Colleen_Dolphin,/images/icons/avatar_book-sm.png,Publish Date 2010|Publisher  ABDO Publishing Company|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Meerkats,Valerie Bodden,juvenile_literature,First published in 2017,/works/OL25394063W,/authors/OL1435349A/Valerie_Bodden,/images/icons/avatar_book-sm.png,"Publish Date 2017|Publisher  Creative Company, The|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Collins Big Cat - What's up with Time?,Becca Heddle,juvenile_literature,First published in 2017,/works/OL25206417W,/authors/OL3377429A/Becca_Heddle,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  HarperCollins Publishers Limited|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Jumping Kangaroos,Michelle Levine,juvenile_literature,First published in 2005,/works/OL25349580W,/authors/OL1388429A/Michelle_Levine,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  Lerner Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Habitats,Lerner Publishing Group Staff,juvenile_literature,First published in 2005,/works/OL25349451W,/authors/OL9589709A/Lerner_Publishing_Group_Staff,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  Lerner Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
A Money Scavenger Hunt,Penelope S Nelson,juvenile_literature,First published in 2018,/works/OL25348858W,/authors/OL7800082A/Penelope_S_Nelson,//covers.openlibrary.org/b/olid/OL33964889M-M.jpg,"Publish Date Jan 01, 2018|Publisher  Child's World|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
From Cloth to American Flag,Melanie Mitchell,juvenile_literature,First published in 2004,/works/OL25349129W,/authors/OL447710A/Melanie_Mitchell,/images/icons/avatar_book-sm.png,Publish Date 2004|Publisher  Lerner Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Rocks,Robin Nelson,juvenile_literature,First published in 2005,/works/OL25349258W,/authors/OL2732803A/Robin_Nelson,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  Lerner Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Robots,Wayland Publishers,juvenile_literature,First published in 2017,/works/OL25206644W,/authors/OL7758377A/Wayland_Publishers,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Hachette Children's Group|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Animal Fact File,Tony Hare,juvenile_literature,First published in 2018,/works/OL25207577W,/authors/OL236764A/Tony_Hare,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Marshall Cavendish International (Asia) Private Limited|Language English|Pages 192,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
My First Stickers,Make Believe Ideas Ltd,juvenile_literature,First published in 2018,/works/OL25415131W,/authors/OL7722482A/Make_Believe_Ideas_Ltd,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Make Believe Ideas|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Apples,Jason Cooper,juvenile_literature,First published in 1997,/works/OL25383674W,/authors/OL5635780A/Jason_Cooper,/images/icons/avatar_book-sm.png,Publish Date 1997|Publisher  Rourke Educational Media|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
More Mystery Picture Puzzles,Anthony Tallarico,juvenile_literature,First published in 1984,/works/OL25383679W,/authors/OL2974100A/Anthony_Tallarico,/images/icons/avatar_book-sm.png,Publish Date 1984|Publisher  Simon & Schuster Books For Young Readers|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Your Amazing Skin from Outside In,Joanne Settel,juvenile_literature,First published in 2018,/works/OL25383573W,/authors/OL397293A/Joanne_Settel,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Simon & Schuster Children's Publishing|Language English|Pages 96,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
My Fabulous Fox Sewing Kit,Thomas Nelson,juvenile_literature,First published in 2015,/works/OL25383217W,/authors/OL978553A/Thomas_Nelson,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Make Believe Ideas|Language English|Pages 12,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Book of Wildly Spectacular Sports Science,Sean Connolly,juvenile_literature,First published in 2016,/works/OL25383565W,/authors/OL2702422A/Sean_Connolly,/images/icons/avatar_book-sm.png,"Publish Date 2016|Publisher  Workman Publishing Company, Incorporated|Language English|Pages 240",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dime Que Hora Es,Shirley Willis,juvenile_literature,First published in 1999,/works/OL25383695W,/authors/OL26382A/Shirley_Willis,//covers.openlibrary.org/b/olid/OL9641163M-M.jpg,Publish Date September 1999|Publisher  Franklin Watts|Language Spanish|Pages 31,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Alison Lester's Wonderful World,Alison Lester,juvenile_literature,First published in 2017,/works/OL25417650W,/authors/OL218559A/Alison_Lester,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Allen & Unwin|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Art Books Best Friends Art,Thomas Nelson,juvenile_literature,First published in 2016,/works/OL25417527W,/authors/OL978553A/Thomas_Nelson,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  Make Believe Ideas|Language English|Pages 80,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Like You Like It,Daniel S. Acquisto,juvenile_literature,First published in 2016,/works/OL25392840W,/authors/OL9602749A/Daniel_S._Acquisto,/images/icons/avatar_book-sm.png,"Publish Date 2016|Publisher  Playscripts, Incorporated|Language English|Pages 106",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Computer Mouse,Robin Koontz,juvenile_literature,First published in 2019,/works/OL25425873W,/authors/OL7636904A/Robin_Koontz,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Rourke Educational Media|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Garden Spiders,Kristine Spanier,juvenile_literature,First published in 2018,/works/OL25414860W,/authors/OL7889628A/Kristine_Spanier,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Jump! Incorporated|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Great Flytrap Disaster,Chris Mould,juvenile_literature,First published in 2019,/works/OL25434323W,/authors/OL270563A/Chris_Mould,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Simon & Schuster Children's Publishing|Language English|Pages 144,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Illustrated Bible for Children,Cora Moser,juvenile_literature,First published in 2000,/works/OL25373753W,/authors/OL9596945A/Cora_Moser,/images/icons/avatar_book-sm.png,Publish Date 2000|Publisher  Simon & Schuster Books For Young Readers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Swat,Tom Greve,juvenile_literature,First published in 2019,/works/OL25434889W,/authors/OL5096882A/Tom_Greve,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Rourke Educational Media|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Grand Theft Safari,Precious Mckenzie,juvenile_literature,First published in 2018,/works/OL25434504W,/authors/OL8328639A/Precious_Mckenzie,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Rourke Educational Media|Language English|Pages 96,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Astronomers,Tom Greve,juvenile_literature,First published in 2019,/works/OL25434872W,/authors/OL5096882A/Tom_Greve,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Rourke Educational Media|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Cookbook, a no-cook cook & learn book",Imogene Forte,juvenile_literature,First published in 1983,/works/OL2541019W?edition=ia%3Acookbooknocookco0000fort,/authors/OL359987A/Imogene_Forte,//covers.openlibrary.org/b/olid/OL3194748M-M.jpg,Publish Date 1983|Publisher  Incentive Publications|Language English|Pages 79,"Easy-to-prepare recipes for beverages, snacks, sandwiches, salads, main dishes, desserts, and special treats--all of which can be made without using electrical appliances.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Fast and forever,David Neufeld,juvenile_literature,,/works/OL2541653W?edition=ia%3Afastforever0000neuf,/authors/OL360093A/David_Neufeld,//covers.openlibrary.org/b/olid/OL11084736M-M.jpg,Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Caillou Goes Apple Picking,Danielle Patenaude,juvenile_literature,First published in 2014,/works/OL25383803W,/authors/OL9600401A/Danielle_Patenaude,/images/icons/avatar_book-sm.png,"Publish Date 2014|Publisher  Caillouet, Gerry|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Veux-Tu être Mon Ami?,Molly Potter,juvenile_literature,First published in 2017,/works/OL25633172W,/authors/OL7297647A/Molly_Potter,/images/icons/avatar_book-sm.png,"Publish Date 2017|Publisher  Scholastic Canada, Limited|Language French|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Exploring Earth's Biomes,April Pulley Sayre,juvenile_literature,First published in 2004,/works/OL25626111W,/authors/OL20472A/April_Pulley_Sayre,/images/icons/avatar_book-sm.png,Publish Date 2004|Publisher  Lerner Publishing Group|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Scottish Secondary Maths Red 2 Student Book,SSMG,juvenile_literature,First published in 2005,/works/OL25643980W?edition=ia%3Ascottishsecondar0000unse_k8g7,/authors/OL9689310A/SSMG,//covers.openlibrary.org/b/olid/OL34411886M-M.jpg,"Publish Date 2005|Publisher  Pearson Education, Limited|Language English|Pages 224",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Autism and Other Pervasive Developmental Disorders,Paula Smith,juvenile_literature,First published in 2013,/works/OL25679879W,/authors/OL4957547A/Paula_Smith,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Crabtree Publishing Company|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Hockey,Niki Walker,juvenile_literature,First published in 2006,/works/OL25644580W,/authors/OL216547A/Niki_Walker,//covers.openlibrary.org/b/olid/OL9007155M-M.jpg,"Publish Date October 30, 2006|Publisher  Crabtree Publishing Company|Language French|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Strategies to Integrate the Arts in Mathematics,Linda Dacey,juvenile_literature,First published in 2013,/works/OL25679814W,/authors/OL3294656A/Linda_Dacey,/images/icons/avatar_book-sm.png,"Publish Date 2013|Publisher  Teacher Created Materials, Incorporated|Language English|Pages 280",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Chemicals in Action Metals 2nd Edition Paperback,Chris Oxlade,juvenile_literature,First published in 2008,/works/OL25644653W,/authors/OL19896A/Chris_Oxlade,/images/icons/avatar_book-sm.png,Publish Date 2008|Publisher  Raintree Publishers|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
More Feelings,Free Spirit Publishing Staff,juvenile_literature,First published in 2008,/works/OL25627938W,/authors/OL9684178A/Free_Spirit_Publishing_Staff,/images/icons/avatar_book-sm.png,"Publish Date 2008|Publisher  Free Spirit Publishing, Incorporated|Language English",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bible,Oxford,juvenile_literature,First published in 1998,/works/OL25627417W,/authors/OL2662277A/Oxford,/images/icons/avatar_book-sm.png,Publish Date 1998|Publisher  Oxford University Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Helping Others,Steffi Cavell-Clarke,juvenile_literature,First published in 2017,/works/OL25705440W,/authors/OL7553177A/Steffi_Cavell-Clarke,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  BookLife Publishing Ltd.|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Rapping about Being a Girl,Bobbie Kalman,juvenile_literature,First published in 2012,/works/OL25670905W,/authors/OL19026A/Bobbie_Kalman,//covers.openlibrary.org/b/olid/OL34467538M-M.jpg,Publish Date 2012|Publisher  Crabtree Publishing Company|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Insects That Work Together,Molly Aloian,juvenile_literature,First published in 2005,/works/OL25653694W,/authors/OL1428512A/Molly_Aloian,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  Crabtree Publishing Company|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Caillou Fall Family Tradition,Corinne Delporte,juvenile_literature,First published in 2018,/works/OL25635630W,/authors/OL8176241A/Corinne_Delporte,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Éditions Chouette|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
ScienceFocus 9,,juvenile_literature,First published in 2002,/works/OL18968061W,,/images/icons/avatar_book-sm.png,Publish Date 2002|Publisher  McGraw-Hill Ryerson|Language English|Pages 511,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nature religions,,juvenile_literature,First published in 1983,/works/OL18950149W,,/images/icons/avatar_book-sm.png,Publish Date 1983|Publisher  Hulton Educational|Language English|Pages 16,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Word analysis,Sheila K. McCullagh,juvenile_literature,First published in 1987,/works/OL18949627W,/authors/OL2622088A/Sheila_K._McCullagh,/images/icons/avatar_book-sm.png,Publish Date 1987|Publisher  Collins Educational|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Franklin D. Roosevelt,Miriam Greenblatt,juvenile_literature,First published in 1989,/works/OL1892305W?edition=ia%3Afranklindrooseve0000gree,/authors/OL226535A/Miriam_Greenblatt,//covers.openlibrary.org/b/olid/OL2405365M-M.jpg,Publish Date 1989|Publisher  Garrett Educational|Language English|Pages 122,"Follows the life of the thirty-second president from birth to death, examining his childhood, education, employment, and political career.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
"James K. Polk, 11th president of the United States",Miriam Greenblatt,juvenile_literature,First published in 1988,/works/OL1892313W?edition=ia%3Ajameskpolk11thpr0000gree,/authors/OL226535A/Miriam_Greenblatt,//covers.openlibrary.org/b/olid/OL2405241M-M.jpg,Publish Date 1988|Publisher  Garrett Educational Corp.|Language English|Pages 118,"A biography of our eleventh President, who previously served as a U.S. Congressman and a Governor of Tennessee.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
"Abraham Lincoln, will you ever give up?",Loyd Uglow,juvenile_literature,First published in 1997,/works/OL18960001W,/authors/OL27690A/Loyd_Uglow,//covers.openlibrary.org/b/olid/OL980792M-M.jpg,Publish Date 1997|Publisher  Advance Pub.|Language English|Pages 48,"Follows the life of the greatly admired American president, from his childhood in a log cabin to his actions in the White House.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Hitting the Aaron way,Hank Aaron,juvenile_literature,First published in 1974,/works/OL18941666W,/authors/OL34572A/Hank_Aaron,/images/icons/avatar_book-sm.png,Publish Date 1974|Publisher  Prentice-Hall|Language English|Pages 127,The most effective techniques in hitting a baseball are described by Hank Aaron who is expected to surpass Babe Ruth's home run record in 1974.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
A Good Night's Sleep,Allan Fowler,juvenile_literature,First published in 1997,/works/OL1893297W,/authors/OL226665A/Allan_Fowler,//covers.openlibrary.org/b/olid/OL9668242M-M.jpg,Publish Date March 1997|Publisher  Children's Press (CT)|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Fast, faster, fastest",David J. Darling,juvenile_literature,First published in 1986,/works/OL18976106W,/authors/OL28611A/David_J._Darling,/images/icons/avatar_book-sm.png,Publish Date 1986|Publisher  Dillon Press|Language English|Pages 75,"Describes the present and future uses of the most powerful computers designed, some of which can perform more than 500 million calculations per second.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Horses,Checkerboard Press,juvenile_literature,First published in 1984,/works/OL19017953W?edition=ia%3Ahorses0000unse_h9k8,/authors/OL2625523A/Checkerboard_Press,//covers.openlibrary.org/b/olid/OL3191663M-M.jpg,Publish Date 1984|Publisher  Rand McNally|Language English|Pages 24,Photographs and brief text present various breeds of horses and donkeys.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Soil (True Books: Natural Resources),Christin Ditchfield,juvenile_literature,First published in 2003,/works/OL1909397W,/authors/OL228699A/Christin_Ditchfield,//covers.openlibrary.org/b/olid/OL7671695M-M.jpg,Publish Date March 2003|Publisher  Children's Press (CT)|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Encyclopedia of computers and electronics,Ellen Nevins,juvenile_literature,First published in 1983,/works/OL18983328W?edition=ia%3Aencyclopediaofco0000unse_e4p0,/authors/OL3623745A/Ellen_Nevins,//covers.openlibrary.org/b/olid/OL3190640M-M.jpg,Publish Date 1983|Publisher  Rand McNally|Language English|Pages 140,"Discusses electronics and computers in light of how they work and the things they can do for us in such areas as war, astronomy, lasers, atomic power, television, banks, robots, police, and health.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Disney's My book of colors,,juvenile_literature,First published in 1995,/works/OL19026150W?edition=ia%3Adisneysmybookofc0000unse,,//covers.openlibrary.org/b/olid/OL1130544M-M.jpg,Publish Date 1995|Publisher  Golden Books Pub. Co.|Language English,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Orangutans,Mae Woods,juvenile_literature,First published in 1998,/works/OL19026052W?edition=ia%3Aorangutans0000wood,/authors/OL39561A/Mae_Woods,//covers.openlibrary.org/b/olid/OL964090M-M.jpg,Publish Date 1998|Publisher  Abdo & Daughters|Language English|Pages 23,Describes the physical appearance and the behavior of the ape with the long red hair and the long arms that nearly touch the ground.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
The old fashioned times table book,,juvenile_literature,First published in 1974,/works/OL19052201W,,/images/icons/avatar_book-sm.png,Publish Date 1974|Publisher  Wolfe|Language English|Pages 11,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Funny and moving,P. R. Smart,juvenile_literature,First published in 1974,/works/OL19044030W,/authors/OL10653675A/P._R._Smart,/images/icons/avatar_book-sm.png,Publish Date 1974|Publisher  David and Charles|Language English|Pages 127,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
A Child's world,"Museum of the American Indian, Heye Foun...",juvenile_literature,First published in 1983,/works/OL19017895W,/authors/OL4784618A/Museum_of_the_American_Indian_Heye_Foundation,/images/icons/avatar_book-sm.png,Publish Date 1983|Publisher  Museum of the American Indian|Language English|Pages 16,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
La pequena jirafa,Christian Marie,juvenile_literature,First published in 9999,/works/OL19031870W,/authors/OL1435895A/Christian_Marie,/images/icons/avatar_book-sm.png,Publish Date 9999|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Biografías para niños,Instituto Nacional de Estudios Histórico...,juvenile_literature,First published in 1986,/works/OL19031264W,/authors/OL8727014A/Instituto_Nacional_de_Estudios_Históricos_de_la_Revolución_Mexicana,/images/icons/avatar_book-sm.png,Publish Date 1986|Publisher  Instituto Nacional de Estudios Históricos de la Revolución Mexicana|Language Spanish,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Albert Einstein,Frieda Wishinsky,juvenile_literature,First published in 2005,/works/OL1916247W?edition=ia%3Aalberteinstein0000wish,/authors/OL229586A/Frieda_Wishinsky,//covers.openlibrary.org/b/olid/OL23274187M-M.jpg,Publish Date 2005|Publisher  DK Pub.|Language English|Pages 128,This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Individualised mathematics,School Mathematics Project.,juvenile_literature,First published in 1985,/works/OL19059228W,/authors/OL1457452A/School_Mathematics_Project.,/images/icons/avatar_book-sm.png,Publish Date 1985|Publisher  Cambridge University Press|Language English|Pages 142,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sketches and eccentricities of Col. David Crockett of West Tennessee,James Strange French,juvenile_literature,First published in 1974,/works/OL19137766W,/authors/OL2592337A/James_Strange_French,//covers.openlibrary.org/b/olid/OL5053665M-M.jpg,Publish Date 1974|Publisher  Arno Press|Language English|Pages 209,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
American Heroes,Michael Johnstone,juvenile_literature,First published in 1988,/works/OL1916338W?edition=ia%3Aamericanheroes0000john,/authors/OL229593A/Michael_Johnstone,//covers.openlibrary.org/b/olid/OL8185975M-M.jpg,Publish Date November 1988|Publisher  Popular Culture Ink|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Earth, the living planet",Alexa Stace,juvenile_literature,First published in 2000,/works/OL1916197W,/authors/OL229575A/Alexa_Stace,/images/icons/avatar_book-sm.png,Publish Date 2000|Publisher  Gareth Stevens Pub.|Language English,Examines the various physical features and forces that shape the planet and discusses the impact of humans on the environment.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Significant American colonial leaders,,juvenile_literature,First published in 1975,/works/OL19136868W,,/images/icons/avatar_book-sm.png,Publish Date 1975|Publisher  Childrens Press|Language English|Pages 78,"Brief, alphabetically arranged biographies of 163 colonial American leaders.   Read more Read less",0 Want to read|0 Currently reading|0 Have read
Significant American scientists,,juvenile_literature,First published in 1975,/works/OL19136869W,,/images/icons/avatar_book-sm.png,Publish Date 1975|Publisher  Childrens Press|Language English|Pages 78,Brief biographies of 166 American scientists arranged alphabetically within broad chronological periods of American history.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Significant American sport champions,,juvenile_literature,First published in 1975,/works/OL19136870W,,/images/icons/avatar_book-sm.png,Publish Date 1975|Publisher  Childrens Press|Language English|Pages 78,Brief biographies of 177 sports champions arranged in chronological-alphabetical order.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
"Molly Stark, woman of the Revolution",Olive Tardiff,juvenile_literature,First published in 1976,/works/OL19136721W?edition=ia%3Amollystarkwomano0000tard,/authors/OL2002984A/Olive_Tardiff,//covers.openlibrary.org/b/olid/OL5191552M-M.jpg,Publish Date 1976|Publisher  Phoenix Pub.|Language English|Pages 71,A biography of Molly Stark who lived in New England during the American Revolution.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Significant American entertainers,,juvenile_literature,First published in 1975,/works/OL19136867W,,/images/icons/avatar_book-sm.png,Publish Date 1975|Publisher  Childrens Press|Language English|Pages 78,Brief biographies of 187 entertainers arranged in chronological-alphabetical order.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
Cómo crece un tiburón,Pam Zollman,juvenile_literature,First published in 2008,/works/OL19119228W?edition=ia%3Acomocreceuntibur0000zoll,/authors/OL1424689A/Pam_Zollman,//covers.openlibrary.org/b/olid/OL22558630M-M.jpg,Publish Date 2008|Publisher  Children's Press|Language Spanish|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cømo crece una araña,Pam Zollman,juvenile_literature,First published in 2008,/works/OL19119229W?edition=ia%3Acmocreceunaarana0000zoll,/authors/OL1424689A/Pam_Zollman,//covers.openlibrary.org/b/olid/OL22558631M-M.jpg,Publish Date 2008|Publisher  Children's Press|Language Spanish|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
